"funny","useful","user_cool","characters","user_average_stars","biz_review_count","user_useful","user_funny","biz_open","stars","date","biz_stars","words","user_review_count","cool"
0,0,0,808,1,10,0,0,1,1,"2012-08-27",4,149,1,0
0,0,0,241,4,46,2,0,1,3,"2011-03-21",4,46,4,0
0,0,6,823,3.46,171,25,10,1,3,"2011-07-09",4,160,29,0
0,3,38,1139,3.53,109,90,34,1,5,"2009-01-31",3.5,192,53,3
0,0,241,289,3.71,147,506,151,1,4,"2010-09-04",4,49,293,0
0,1,0,172,5,335,3,0,1,5,"2009-02-03",4.5,30,3,0
0,3,97,1312,3.68,36,158,40,0,3,"2009-06-09",3.5,246,77,1
0,0,10,556,3.4,5,24,13,1,2,"2009-02-14",3.5,101,35,0
0,0,3,126,2.97,8,23,1,1,4,"2012-10-30",4.5,26,33,0
0,0,0,534,0,9,0,0,1,4,"2011-10-21",3,96,0,0
0,0,69,651,3.47,21,165,92,1,4,"2012-12-03",4.5,120,165,0
0,2,0,506,0,18,0,0,1,4,"2010-11-29",4,90,0,1
3,5,87,1087,3.62,8,130,75,1,1,"2009-05-22",2,190,34,4
0,1,41,355,2.99,88,127,64,1,3,"2006-10-06",3.5,62,109,0
0,0,8,180,3.43,94,40,22,1,4,"2011-02-20",4,32,97,0
1,2,1502,437,3.29,39,2132,1492,0,2,"2009-08-28",2.5,79,1107,2
2,4,38,1091,3.91,94,86,27,1,3,"2010-05-02",4,188,23,1
2,2,354,476,3.53,8,492,343,1,4,"2009-12-21",4.5,87,247,2
0,0,3,161,4.13,41,7,5,1,4,"2011-08-01",4,28,47,0
1,2,42,389,3.77,95,86,40,1,4,"2012-05-26",3.5,74,62,1
1,1,5,513,3,46,16,11,1,4,"2010-05-16",4,98,10,1
1,1,751,610,3.71,24,1041,849,1,3,"2012-01-15",2,115,319,0
0,0,0,298,4,187,3,0,1,3,"2010-07-28",4,50,4,0
0,0,421,468,3.65,298,650,393,1,3,"2010-03-03",4,93,392,0
1,0,4,804,2.69,125,10,11,1,2,"2012-05-12",3,154,16,1
1,2,10,582,3.38,25,32,4,1,3,"2012-09-05",3.5,108,34,0
0,1,2,286,3.62,105,6,0,1,3,"2011-08-30",4,56,9,0
0,0,5,725,3.64,63,10,7,1,4,"2010-12-07",4,132,14,0
0,2,0,213,4.5,16,2,0,1,4,"2011-09-05",4,35,2,0
0,1,11,1107,3.9,23,31,12,0,1,"2010-04-15",2,199,30,0
4,7,0,842,1,318,9,5,1,1,"2011-02-06",3.5,165,1,0
0,1,0,16,0,48,0,0,1,5,"2012-09-05",4,3,0,0
0,3,34,947,2.44,229,93,48,1,2,"2010-03-28",3.5,180,39,0
0,0,3,2030,4.11,36,11,2,1,3,"2012-09-30",3.5,376,9,0
0,1,8,1124,4.16,81,24,6,1,5,"2009-12-03",4,205,19,0
0,1,1,252,4.43,803,4,1,1,5,"2012-06-25",4,50,7,1
0,3,1,2263,3.6,4,14,3,1,1,"2011-05-08",3.5,428,6,0
0,2,8,600,4.4,40,11,1,1,4,"2012-06-10",4,113,5,2
0,3,0,970,0,11,0,0,1,4,"2010-06-14",3.5,175,0,1
0,0,17,837,2.59,81,121,54,1,3,"2011-03-14",3.5,152,179,0
0,0,11,349,3.82,74,6,1,1,3,"2011-10-29",4,63,12,0
1,1,3,228,2.33,402,8,5,1,2,"2012-12-30",4.5,46,12,1
0,1,0,469,0,21,0,0,1,4,"2011-12-27",4.5,85,0,0
2,3,958,1144,3.42,114,1455,1220,1,2,"2007-09-04",3,211,338,2
0,1,3,1078,3.89,90,15,4,1,5,"2009-08-19",4,189,10,1
1,1,0,219,0,84,0,0,1,4,"2011-10-15",4.5,39,0,2
2,1,56,1686,4.16,49,132,45,1,2,"2012-06-20",4,330,122,0
0,1,18,315,2.8,54,48,27,1,1,"2008-08-12",3.5,66,105,1
0,0,343,848,3.85,109,747,126,1,5,"2012-04-28",4.5,158,1467,0
0,0,0,240,3.11,3,0,2,1,2,"2011-05-15",2.5,45,10,0
5,4,1,1287,3,61,10,14,1,1,"2010-10-16",4.5,248,6,0
0,1,107,481,3.57,28,204,77,1,4,"2012-03-05",4,93,128,0
0,0,87,696,3.83,29,204,50,1,2,"2012-11-18",3.5,137,166,0
1,4,1502,650,3.29,143,2132,1492,1,2,"2012-07-15",4,115,1107,2
2,4,1876,2448,3.44,93,2523,1569,0,4,"2008-03-28",3,449,574,2
0,1,1,1124,2.4,98,10,2,1,2,"2011-07-26",3.5,219,15,0
0,0,4,281,3.91,453,11,7,1,3,"2009-02-19",4,55,11,0
1,2,58,1419,3.89,137,77,42,1,3,"2008-04-27",2.5,249,28,1
3,1,30,598,4.07,21,82,21,1,3,"2008-11-13",3.5,119,59,2
1,1,23,626,4.08,192,73,29,1,5,"2012-02-13",4.5,124,36,2
1,1,0,649,3.7,186,29,4,1,2,"2011-12-02",4,128,23,0
0,2,34,510,3.4,3,111,46,1,4,"2012-08-11",4.5,93,93,1
0,1,114,281,3.61,137,224,126,1,3,"2010-06-02",2.5,50,224,0
1,2,49,1894,3.66,79,149,44,1,2,"2012-10-14",3,383,140,0
0,0,0,108,3,42,3,1,1,2,"2012-02-23",4,19,5,0
0,1,58,1013,3.69,48,158,64,1,5,"2011-01-22",3.5,200,202,0
0,0,0,208,0,11,0,0,1,1,"2010-06-22",2,37,0,0
1,0,1,95,4,28,12,5,1,1,"2011-11-23",3.5,18,20,0
4,5,0,177,0,33,0,0,1,1,"2009-08-20",3,29,0,1
0,1,13,602,4,134,36,4,1,5,"2009-06-20",4,117,24,1
0,0,152,345,3.95,34,409,77,1,3,"2012-07-06",3.5,66,448,0
0,0,177,926,3.75,5,279,104,0,5,"2008-05-25",4,158,153,0
1,2,17,1320,3.4,652,28,17,1,3,"2009-01-10",4,254,15,1
0,0,41,624,4.18,19,113,42,1,4,"2010-10-02",3.5,123,206,0
0,0,18,316,3.19,73,37,19,1,2,"2010-02-05",3,57,28,0
2,5,151,893,3.92,268,233,90,1,3,"2012-08-22",4,182,135,2
0,1,42,567,3.84,21,103,31,1,4,"2012-05-22",3.5,104,92,0
0,1,0,124,3.87,162,13,1,1,5,"2012-04-17",4,19,23,0
0,0,123,407,3.45,38,171,141,1,4,"2010-12-08",4.5,77,84,0
2,5,1053,1605,3.74,140,1298,759,0,2,"2007-07-04",3,300,356,4
2,2,557,565,3.77,19,819,408,1,4,"2012-02-01",4,102,252,2
0,0,2,548,3.78,198,5,2,1,3,"2012-09-11",3,102,9,0
0,1,80,1670,3.85,100,213,46,1,4,"2011-05-30",4,314,137,0
0,0,1,308,3.14,116,2,3,0,5,"2011-12-18",4,59,9,0
0,0,4,630,2.24,5,15,5,1,3,"2012-06-25",4,114,17,0
2,2,5,387,3.84,50,9,3,1,5,"2010-01-01",4.5,78,25,3
0,1,0,506,1,65,1,0,1,1,"2011-11-03",2.5,92,1,0
2,1,1,151,3.57,138,3,5,1,5,"2009-04-03",3.5,30,7,0
1,1,24,1430,3.71,194,52,22,1,3,"2012-04-30",4,254,45,0
1,2,24,528,4.29,95,75,26,0,5,"2011-09-29",3.5,102,63,1
0,0,9,244,3.86,37,25,11,1,3,"2010-08-24",4,45,35,0
0,2,18,334,3.55,652,60,11,1,5,"2010-06-23",4,62,42,0
0,1,0,250,5,3,2,0,1,5,"2011-03-19",5,48,3,0
14,10,8429,977,3.67,68,8401,10451,1,3,"2008-05-09",3,189,517,10
0,0,0,227,2.67,41,1,1,1,2,"2012-11-28",4,37,3,0
0,2,247,545,3.83,50,316,153,1,4,"2009-08-10",3.5,97,152,1
1,2,20,412,3.45,38,63,39,1,5,"2012-01-31",4,73,12,0
3,2,285,397,3.84,45,457,147,1,4,"2009-04-12",4,76,189,2
0,0,193,164,3.26,92,442,242,1,2,"2010-08-10",3.5,31,229,0
0,0,2,400,4.7,44,12,4,1,4,"2010-10-07",4,77,14,0
0,0,12,495,2.91,165,43,14,1,3,"2011-11-03",3.5,95,79,0
1,2,37,70,3.41,171,64,25,1,2,"2012-09-11",3.5,11,37,1
0,0,2202,630,3.63,4,2575,1614,1,3,"2011-05-02",3,109,569,0
0,1,130,231,3.74,136,258,108,1,3,"2012-10-21",3.5,50,661,0
2,2,5,709,4.41,144,18,6,1,5,"2011-12-01",4,127,22,1
1,2,144,606,4.3,42,243,76,1,4,"2009-01-09",3,115,152,1
4,4,2504,1350,4.1,90,2746,1884,1,3,"2010-07-30",3.5,265,398,4
0,1,4,196,3.85,147,22,11,1,4,"2011-05-22",3.5,33,34,0
0,2,1,186,4,4,6,1,1,5,"2009-10-09",4.5,31,5,1
2,1,83,292,3.43,5,170,39,1,2,"2010-01-11",2.5,60,111,1
1,1,5,1096,3,441,25,13,1,2,"2012-05-05",4,209,18,0
0,0,3,583,3.33,299,6,3,1,4,"2009-09-21",4,110,18,0
0,0,14,471,3.47,67,32,15,1,4,"2010-05-15",3.5,85,36,0
0,1,2,927,3.78,99,9,0,1,2,"2012-05-06",3.5,174,9,1
0,0,0,808,0,39,0,0,1,4,"2012-10-07",4,136,0,0
1,1,5,3225,3.64,29,10,6,0,2,"2010-03-01",4,576,11,1
0,0,120,168,3.8,862,233,133,1,4,"2011-09-28",3,31,158,0
1,3,47,873,3.51,23,129,42,1,1,"2009-10-20",2,163,72,1
0,0,0,920,2.5,58,4,3,1,1,"2012-11-28",3,186,4,0
0,1,0,231,4,61,1,0,1,4,"2012-06-22",4,47,1,0
1,2,105,2815,3.64,70,217,59,1,2,"2010-11-21",4,495,157,1
0,0,4,1117,3.44,217,27,3,1,4,"2010-08-08",4,215,25,0
0,0,217,395,3.91,14,415,91,1,4,"2012-12-29",3.5,82,304,0
0,1,21,370,3.62,51,91,15,1,4,"2012-06-08",3.5,65,87,1
0,0,560,436,3.36,36,876,487,1,2,"2011-05-23",3.5,82,475,0
0,0,6,650,3.46,15,26,3,1,4,"2012-08-05",3.5,106,39,0
0,0,3,1987,3.72,44,11,6,1,1,"2011-12-07",3,371,21,0
1,4,352,743,3.76,75,549,299,1,3,"2012-04-27",3.5,133,493,2
2,4,15,1693,2.83,23,26,15,1,2,"2011-10-15",3,333,12,2
0,0,0,185,5,243,0,0,1,5,"2012-11-26",4,32,2,0
0,0,13,116,4.12,84,53,7,1,5,"2011-09-13",4,23,57,0
1,1,80,1008,3.38,125,205,69,1,4,"2011-02-10",4.5,192,126,1
1,3,50,677,4.21,431,89,18,1,5,"2011-02-03",4,126,89,0
1,1,6,2177,3.88,36,11,4,1,2,"2009-11-21",2.5,412,8,1
0,0,0,79,0,82,0,0,1,5,"2012-01-16",4.5,15,0,0
0,0,0,303,0,3,0,0,0,4,"2009-09-07",4,52,0,0
0,4,8,2206,3.91,118,31,4,1,5,"2012-01-18",4.5,393,23,0
0,0,87,361,3.52,44,274,45,1,4,"2011-12-26",3,68,258,0
0,1,77,1174,3.49,36,205,54,1,3,"2009-07-26",3.5,223,120,1
0,0,0,380,4,103,0,0,1,5,"2011-12-18",4,70,3,0
0,0,2,447,4.19,171,31,2,1,3,"2011-01-22",3.5,84,32,0
1,2,1,3879,3,323,3,1,1,2,"2010-11-14",4,695,8,1
0,0,1,610,4,3,21,10,1,5,"2012-03-15",4.5,114,11,0
0,1,58,1147,3.87,126,86,27,1,3,"2010-07-23",4,220,62,2
0,2,57,3107,3.09,155,127,45,1,3,"2012-05-04",3.5,565,54,0
0,3,100,327,4.01,8,172,79,1,5,"2009-10-21",4.5,61,106,2
0,0,0,392,4,57,1,0,1,4,"2011-12-12",3.5,71,1,0
0,0,3,292,3.17,39,31,8,1,2,"2009-08-14",4,52,23,0
2,3,4,526,3.9,5,25,7,1,2,"2012-04-27",3,100,20,0
0,0,2,197,4.09,76,15,0,1,5,"2011-01-23",4,37,11,0
0,0,1,287,3.89,132,4,1,1,5,"2011-08-09",4,56,10,0
0,1,13,486,3.95,78,31,5,1,5,"2010-01-02",5,93,19,0
0,1,5,341,2.8,79,33,4,1,2,"2012-06-05",3.5,67,15,0
0,4,428,218,3.58,60,593,379,1,3,"2009-11-20",3.5,39,149,4
0,0,0,125,0,15,0,0,1,5,"2012-03-04",4,24,0,0
0,0,10,1046,3.77,525,21,2,1,3,"2007-12-15",4,186,13,0
0,1,0,680,3.5,189,1,0,1,2,"2009-11-22",4,126,2,0
0,0,44,194,3.32,5,197,49,1,2,"2010-01-12",4,35,286,0
0,0,1,303,4,198,6,0,1,3,"2011-07-15",3,60,5,0
2,2,77,379,3.13,167,167,116,1,1,"2012-10-29",4,72,135,2
3,2,1,429,5,60,8,4,0,5,"2011-03-11",2,91,2,1
0,2,10,452,3.48,34,20,1,0,2,"2008-12-09",3.5,87,21,0
1,2,156,1261,3.33,63,227,82,0,5,"2008-02-01",3.5,224,66,2
0,1,4,263,3.91,23,11,7,1,5,"2009-03-12",3.5,47,11,0
0,2,22,953,3.73,444,74,10,1,4,"2012-07-03",4,191,48,0
0,0,491,1200,3.9,163,767,396,1,3,"2010-10-21",3,230,320,0
0,2,46,237,4.56,46,77,13,1,5,"2011-07-18",3.5,38,27,2
1,1,202,1344,3.62,61,296,139,0,1,"2010-09-19",3,233,144,0
0,0,15,421,4.88,180,42,10,1,5,"2010-01-09",4,79,59,0
1,1,116,459,3.87,28,176,47,1,5,"2008-06-13",4.5,77,106,2
0,1,116,895,3.87,19,176,47,0,4,"2008-04-02",4,181,106,1
0,3,19,706,3.38,213,68,12,1,2,"2011-01-04",4,134,72,0
0,0,653,484,3.92,735,1520,462,1,5,"2011-07-19",4.5,92,870,1
2,4,3901,1970,4.29,27,5065,2517,0,4,"2010-10-31",3.5,365,670,4
1,1,199,375,3.55,7,273,136,1,4,"2011-09-06",3.5,73,188,1
0,1,287,373,3.7,79,880,291,1,4,"2011-07-18",4,65,537,0
3,9,2342,896,3.9,489,3104,1890,1,4,"2009-07-16",4,169,479,5
0,1,17,193,3.42,58,56,15,1,4,"2010-03-25",3.5,37,48,0
1,1,0,341,0,12,0,0,1,5,"2012-03-23",5,67,0,0
0,1,12,672,3.96,128,31,4,1,5,"2012-04-09",4,129,27,0
1,2,358,836,3.81,10,625,265,0,5,"2008-10-10",4.5,152,522,1
0,0,0,120,0,99,0,0,1,3,"2010-10-18",3.5,21,0,0
0,3,274,582,4.32,62,404,106,1,4,"2008-07-06",4,99,195,2
0,3,246,1116,3.68,82,475,112,1,5,"2010-05-24",4.5,215,160,2
0,0,0,245,5,230,0,0,1,5,"2011-11-03",4.5,44,2,0
0,0,5,394,4.08,196,9,3,1,4,"2009-07-18",3,71,25,0
0,2,5,2372,4,19,35,3,1,3,"2010-10-27",4,443,6,0
1,3,1815,364,3.84,39,2348,1234,1,4,"2011-01-28",4,66,921,1
1,1,1,27,4.12,276,2,2,1,5,"2012-11-28",4.5,4,9,1
4,5,1136,1458,3.35,70,1322,1466,1,3,"2009-08-05",3.5,268,555,4
0,0,0,360,0,87,0,0,1,5,"2009-07-08",4.5,73,0,0
0,2,1,220,4.83,272,3,4,1,5,"2012-07-13",4,42,6,1
0,0,0,386,3,421,0,0,1,3,"2012-09-17",4,76,2,0
0,0,19,213,3.83,64,55,8,1,2,"2011-02-13",3.5,43,53,0
0,3,22,2734,3.02,154,125,49,1,4,"2012-04-21",4,507,80,0
1,2,0,534,4.5,81,4,1,1,5,"2009-10-14",3,104,3,0
1,0,83,251,3.43,33,170,39,1,2,"2010-09-15",3.5,48,111,0
0,0,0,475,3.5,31,10,1,1,2,"2010-06-11",4,92,12,0
0,1,113,1192,4.27,69,211,64,0,4,"2008-05-12",3.5,221,112,1
0,0,144,297,4.3,9,243,76,1,5,"2008-10-27",4.5,58,152,0
1,1,638,717,3.65,4,1010,386,0,2,"2009-07-14",3.5,131,173,2
0,0,2,337,4.22,80,23,6,1,5,"2010-05-15",3.5,63,23,0
0,1,0,264,0,4,0,0,1,5,"2012-07-06",5,51,0,0
0,2,4,730,3.33,44,19,3,1,5,"2011-11-22",4,141,19,3
0,0,0,156,0,9,0,0,1,5,"2013-01-04",3,34,0,0
0,0,3,1055,3.6,689,5,2,1,3,"2011-07-22",4,187,11,0
1,2,25,599,4,72,41,17,1,4,"2008-07-29",3.5,99,27,1
0,0,0,1604,0,168,0,0,1,3,"2012-10-24",4,302,0,0
3,6,60,969,4.1,87,110,38,1,4,"2011-03-19",3.5,165,89,4
0,0,0,43,5,79,0,0,1,5,"2011-04-17",4,7,3,0
0,1,11,203,4.38,575,51,11,1,5,"2011-11-01",4.5,37,9,0
4,3,135,2360,3.15,477,352,344,1,1,"2012-07-02",4.5,445,209,1
0,0,2,220,3.25,92,3,0,1,4,"2013-01-02",3.5,39,4,0
0,3,32,908,3.73,390,131,27,1,4,"2010-06-06",4.5,157,121,0
12,3,1876,489,3.44,17,2523,1569,1,1,"2008-05-27",2.5,87,574,3
0,0,0,1756,0,4,0,0,1,2,"2011-08-29",4.5,313,0,0
0,0,3,529,3.52,8,26,6,1,5,"2012-03-10",4,103,58,0
0,0,14,76,3.73,323,68,12,1,2,"2011-05-30",4,13,30,0
0,1,188,231,3.38,198,403,104,1,1,"2008-03-05",3,43,321,0
0,0,8,452,4.02,11,46,3,1,4,"2012-10-24",3.5,87,47,0
2,0,0,92,2,5,1,2,1,1,"2008-07-26",2.5,21,4,0
0,4,0,754,1,461,5,0,1,1,"2011-10-25",4,141,1,0
0,0,96,206,4.29,4,133,67,0,3,"2011-07-10",3.5,39,59,0
0,1,0,925,4.75,3,5,1,1,5,"2012-05-20",4.5,175,5,0
0,0,5,298,3.75,31,9,2,1,4,"2012-08-24",3.5,48,16,0
0,1,0,224,4.5,60,5,2,1,5,"2011-04-11",3.5,41,8,0
1,1,110,1091,3.77,3,257,144,1,2,"2010-12-09",2.5,209,88,2
0,1,52,879,3.79,362,204,55,1,3,"2011-01-28",3.5,164,115,0
0,1,11,153,3.96,66,31,11,1,5,"2008-04-18",4,30,24,0
0,1,0,425,5,154,1,0,1,5,"2012-04-15",4,77,1,0
0,0,42,1227,3.67,30,91,43,1,5,"2009-10-04",4.5,225,27,0
0,0,1,303,4.29,42,4,0,1,5,"2011-09-20",4.5,53,7,0
0,1,1,430,4,32,1,0,1,3,"2011-07-30",3.5,81,2,0
3,4,18,809,4.11,139,28,16,1,5,"2009-02-27",4,144,28,3
0,0,0,637,3.08,41,7,1,1,5,"2012-06-18",3.5,114,13,0
0,1,1,82,3.73,28,8,1,0,5,"2010-12-01",4,14,12,0
0,3,9,284,2.94,229,59,9,1,4,"2011-04-09",3.5,53,16,0
4,5,23,1453,3.58,29,79,34,1,2,"2010-07-28",3.5,249,31,1
0,0,0,180,3.5,192,1,0,1,2,"2011-12-25",4,35,6,0
0,1,0,1099,1,6,1,0,1,1,"2012-04-28",2,219,1,0
0,2,16,2561,3.43,3,31,12,0,1,"2007-08-05",1.5,458,23,1
1,2,493,905,3.95,114,716,327,1,3,"2012-04-15",3,171,318,1
0,0,3,508,4.5,6,4,0,1,5,"2010-07-26",4,99,14,0
5,2,91,870,3.47,36,117,101,0,2,"2009-02-16",2,159,91,2
0,0,104,43,3.14,129,242,62,1,3,"2010-07-19",4,7,558,0
0,1,4,586,3.6,307,17,2,1,4,"2012-04-10",4,108,20,1
0,1,5,667,3.83,138,19,2,1,5,"2012-07-30",3.5,131,46,0
3,6,1024,312,3.74,444,1154,1001,1,4,"2010-03-02",4,61,182,5
0,0,117,342,3.42,6,408,93,1,2,"2011-11-01",3.5,66,422,0
0,0,0,180,4,229,2,0,1,3,"2011-06-10",3.5,35,2,0
0,0,4,607,3.62,5,15,1,1,5,"2010-11-12",5,119,9,0
0,0,2,93,5,122,4,1,1,5,"2012-02-21",4,15,5,0
0,1,14,47,4.36,303,45,14,1,5,"2012-03-21",4,8,96,0
1,2,5,320,4.14,44,7,2,1,3,"2011-01-01",4.5,64,7,1
0,0,0,581,0,84,0,0,1,4,"2008-04-30",4,97,0,3
4,6,0,875,0,343,0,0,1,4,"2009-04-05",4,153,0,5
0,1,0,363,5,333,1,0,1,5,"2011-08-30",4.5,60,2,0
0,0,4,268,3.88,75,18,2,1,5,"2011-01-28",4.5,48,34,0
0,0,14,415,3.84,11,111,44,1,1,"2010-10-28",3,81,72,0
0,1,9,85,3.77,3,42,4,1,3,"2012-07-24",3,15,139,0
2,2,693,628,3.74,14,969,433,1,5,"2012-08-31",3.5,113,360,2
0,0,0,353,0,120,0,0,1,3,"2011-08-21",4.5,67,0,1
0,0,3,266,3.45,265,14,5,1,4,"2011-12-16",4.5,51,38,0
1,3,11,2499,3.72,35,87,9,1,1,"2010-10-06",4,450,36,2
0,0,0,1780,3,3,0,0,1,1,"2012-11-24",3.5,334,2,0
0,1,30,1135,3.6,71,132,33,1,5,"2012-10-15",4,206,139,0
7,8,311,2449,3.62,147,447,299,1,1,"2009-01-01",3.5,446,158,5
0,0,39,318,4,323,82,31,1,4,"2012-07-03",4,57,35,0
0,0,5,159,4.25,93,50,18,1,5,"2012-08-09",3.5,26,67,0
0,2,26,787,3.74,197,135,21,1,1,"2012-07-31",2,143,269,0
0,2,2,773,3.65,50,21,2,1,4,"2012-04-23",3.5,145,23,0
0,2,2,1385,2.33,76,5,1,1,1,"2012-08-12",3,282,3,0
1,1,3,794,3.5,40,8,3,1,4,"2012-01-17",3.5,149,17,1
0,0,24,331,3.37,32,59,14,0,2,"2010-09-19",4,63,73,0
0,1,0,343,4,63,3,0,0,1,"2011-05-30",3,69,4,0
0,0,0,668,4,25,0,0,1,4,"2013-01-04",4,128,4,0
0,1,1,490,4,14,3,1,0,2,"2010-07-25",3.5,93,3,0
0,0,0,228,3.86,14,8,0,1,3,"2012-06-07",3.5,46,21,0
0,0,43,226,4.16,85,85,22,1,2,"2012-05-20",3.5,41,116,0
0,0,59,242,3.93,65,115,36,1,4,"2010-11-17",3.5,42,73,0
5,3,336,176,3.45,16,564,308,1,1,"2012-03-21",2.5,32,190,1
1,3,409,336,3.55,37,629,253,0,2,"2009-03-25",2.5,60,159,2
1,3,834,571,3.78,6,1447,578,1,3,"2011-07-19",2,102,479,1
0,1,2,547,3.29,10,14,2,1,1,"2011-09-23",2.5,106,14,0
0,0,15,605,3.61,59,71,13,0,3,"2011-03-08",4,108,85,0
0,0,7,731,3.93,132,13,8,1,3,"2008-02-21",3.5,141,54,0
0,1,188,351,3.28,186,407,141,1,4,"2008-09-16",4,63,473,0
3,5,37,646,3.75,147,73,39,1,2,"2008-07-05",3.5,127,36,3
0,0,1,313,4.33,39,7,1,1,5,"2011-01-19",4.5,60,6,0
0,2,0,3356,3,214,9,2,1,1,"2011-04-17",3.5,638,6,0
0,2,0,467,4,59,5,0,0,1,"2011-12-10",3,82,9,0
0,0,0,499,4.6,149,1,1,1,4,"2010-03-24",3.5,90,5,0
0,0,0,1727,2.64,85,4,1,1,2,"2012-11-09",3.5,313,11,0
0,0,0,3525,3.17,17,6,0,1,5,"2012-04-08",4,654,7,0
0,0,21,84,3.75,74,52,11,1,4,"2011-05-09",4,17,91,0
0,1,1,392,5,56,2,0,1,5,"2009-10-19",3,64,2,0
1,1,164,614,3.89,67,331,111,1,4,"2009-11-05",4,120,197,1
0,0,0,624,4.39,197,7,0,1,2,"2012-08-30",3.5,123,18,0
1,2,7,1330,4.2,187,15,3,1,1,"2012-12-11",4,230,10,1
1,1,412,670,3.97,35,620,459,1,3,"2012-02-04",3.5,122,151,0
0,0,6,636,2.2,30,9,7,1,1,"2010-01-20",3.5,133,16,0
1,6,1354,2127,3.55,3,1671,698,1,5,"2009-07-15",4.5,359,551,5
0,1,32,188,3.3,333,77,30,1,4,"2011-03-07",4.5,34,213,0
0,0,44,548,3.79,268,125,37,1,3,"2011-07-08",4,107,128,0
0,1,0,617,3,402,9,0,1,5,"2011-09-01",4.5,106,8,0
0,1,0,61,3.5,9,2,1,1,2,"2012-07-21",2.5,14,10,0
0,0,0,330,4,156,1,0,1,4,"2012-01-15",4,62,5,0
4,4,2093,469,3.94,48,2375,1852,1,2,"2008-02-14",3.5,90,325,4
0,0,10,188,4.05,27,23,11,1,3,"2012-03-29",4,37,84,0
0,2,45,582,4.05,17,70,15,1,4,"2011-04-13",4.5,111,39,1
1,1,79,321,4.15,28,131,59,1,4,"2009-09-08",4,50,113,1
0,0,0,483,0,77,0,0,1,3,"2012-02-08",3,85,0,0
1,1,1875,600,3.92,88,2452,1233,1,4,"2008-08-05",3.5,115,539,2
0,0,45,383,3.81,7,80,14,1,3,"2012-10-01",3,70,53,0
0,0,0,372,3.57,54,4,1,1,4,"2011-12-19",4,69,7,0
4,2,1180,676,3.96,6,1434,1072,0,4,"2009-07-18",4,127,272,2
0,0,54,749,3.49,170,149,37,1,3,"2011-02-01",3.5,131,123,0
0,1,0,170,5,111,1,0,1,5,"2012-03-19",4.5,30,2,0
0,0,4,869,3.52,80,19,1,1,5,"2010-02-08",4.5,148,21,0
1,1,3,1344,3.16,75,13,13,1,3,"2011-04-14",4,265,19,0
0,4,0,1280,0,269,0,0,1,4,"2011-02-22",4,235,0,1
2,5,670,668,3.62,206,853,688,1,4,"2010-02-17",4,126,99,3
0,4,13,1110,3.74,12,27,1,0,5,"2006-09-03",5,203,19,2
6,9,13900,667,4.03,145,15190,8857,1,4,"2009-12-12",4.5,126,1579,9
0,1,5,226,4,318,44,6,1,3,"2012-07-13",3.5,41,43,0
1,1,2,829,4.43,184,6,4,1,4,"2012-04-12",4,155,7,0
0,1,42,1568,3.67,216,91,43,1,4,"2009-10-29",4,296,27,0
0,0,0,201,4.07,134,1,0,1,5,"2012-08-25",4.5,38,15,0
0,1,19,43,3.99,44,60,15,1,4,"2011-08-31",4.5,6,95,2
1,4,1201,494,3.52,108,1657,1057,1,5,"2010-05-14",3.5,97,260,4
0,1,0,274,0,95,0,0,1,5,"2009-02-15",3.5,48,0,1
0,1,119,958,3.9,32,186,44,1,3,"2012-07-22",2.5,184,50,0
3,5,2219,465,3.83,140,2656,1350,0,5,"2010-07-13",4,91,390,5
1,1,319,1068,4.29,106,554,238,1,5,"2011-11-21",4,212,377,1
2,3,499,1585,3.37,43,760,516,0,5,"2009-03-24",4,283,274,2
0,0,0,465,3,66,0,0,1,3,"2012-12-30",4,81,1,0
0,0,54,244,3.79,133,145,64,1,4,"2011-11-29",3.5,45,73,0
2,2,1354,566,3.55,31,1671,698,1,2,"2008-12-07",3.5,97,551,2
0,3,15,559,2.83,227,58,17,1,4,"2009-08-24",4.5,112,24,1
2,3,720,1459,4.11,310,940,493,1,3,"2008-10-07",3.5,269,141,3
0,3,13,1050,3.9,38,23,12,1,1,"2011-07-26",4.5,199,10,0
0,1,2,389,4.2,8,6,0,1,5,"2012-06-05",5,76,5,0
2,2,8,1989,4.22,362,12,12,1,3,"2010-03-17",3.5,360,9,2
0,0,6,864,3.58,117,22,6,0,4,"2010-04-17",3.5,139,19,0
0,2,0,667,0,5,0,0,1,4,"2010-02-01",3,123,0,1
5,4,1024,467,3.74,64,1154,1001,1,4,"2008-11-08",4,84,182,5
2,6,0,1719,0,171,0,0,1,2,"2011-08-13",3.5,323,0,1
0,1,412,635,3.97,32,620,459,1,4,"2012-02-04",4,120,151,0
0,1,7,1083,3.57,110,22,6,1,3,"2011-02-26",4,208,21,0
0,1,1,695,3.6,3,5,1,1,1,"2012-03-26",1,118,5,0
0,0,6,199,4.05,251,8,4,0,3,"2009-05-07",4,41,21,1
0,0,2202,50,3.63,8,2575,1614,1,3,"2010-10-13",3,11,569,0
0,2,2,201,4.22,47,6,0,1,5,"2010-06-26",3.5,37,10,2
0,0,4,800,4.38,10,6,1,1,5,"2010-11-19",5,139,9,1
0,0,204,1171,3.93,7,384,173,1,5,"2011-02-09",3,235,264,0
0,0,70,90,3.74,50,183,66,1,3,"2011-01-15",4,16,176,0
0,0,135,688,3.56,735,104,61,1,5,"2009-08-22",4.5,124,90,1
